	Level	Test Name	Entity	Label	Debug Message
404	CURATION	literal_links	http://edamontology.org/topic_3974	'Epistasis'	http://www.w3.org/2000/01/rdf-schema#seeAlso value is not declared as a literal: 'http://purl.bioontology.org/ontology/MSH/D057890'
405	CURATION	format_property_missing	http://edamontology.org/format_1197	'InChI'	is missing mandatory format property: http://edamontology.org/documentation
406	CURATION	format_property_missing	http://edamontology.org/format_1198	'mf'	is missing mandatory format property: http://edamontology.org/documentation
407	CURATION	format_property_missing	http://edamontology.org/format_1199	'InChIKey'	is missing mandatory format property: http://edamontology.org/documentation
408	CURATION	format_property_missing	http://edamontology.org/format_1200	'smarts'	is missing mandatory format property: http://edamontology.org/documentation
409	CURATION	format_property_missing	http://edamontology.org/format_1206	'unambiguous pure'	is missing mandatory format property: http://edamontology.org/documentation
410	CURATION	format_property_missing	http://edamontology.org/format_1207	'nucleotide'	is missing mandatory format property: http://edamontology.org/documentation
411	CURATION	format_property_missing	http://edamontology.org/format_1208	'protein'	is missing mandatory format property: http://edamontology.org/documentation
412	CURATION	format_property_missing	http://edamontology.org/format_1209	'consensus'	is missing mandatory format property: http://edamontology.org/documentation
413	CURATION	format_property_missing	http://edamontology.org/format_1210	'pure nucleotide'	is missing mandatory format property: http://edamontology.org/documentation
414	CURATION	format_property_missing	http://edamontology.org/format_1211	'unambiguous pure nucleotide'	is missing mandatory format property: http://edamontology.org/documentation
415	CURATION	format_property_missing	http://edamontology.org/format_1212	'dna'	is missing mandatory format property: http://edamontology.org/documentation
416	CURATION	format_property_missing	http://edamontology.org/format_1213	'rna'	is missing mandatory format property: http://edamontology.org/documentation
417	CURATION	format_property_missing	http://edamontology.org/format_1214	'unambiguous pure dna'	is missing mandatory format property: http://edamontology.org/documentation
418	CURATION	format_property_missing	http://edamontology.org/format_1215	'pure dna'	is missing mandatory format property: http://edamontology.org/documentation
419	CURATION	format_property_missing	http://edamontology.org/format_1216	'unambiguous pure rna sequence'	is missing mandatory format property: http://edamontology.org/documentation
420	CURATION	format_property_missing	http://edamontology.org/format_1217	'pure rna'	is missing mandatory format property: http://edamontology.org/documentation
421	CURATION	format_property_missing	http://edamontology.org/format_1218	'unambiguous pure protein'	is missing mandatory format property: http://edamontology.org/documentation
422	CURATION	format_property_missing	http://edamontology.org/format_1219	'pure protein'	is missing mandatory format property: http://edamontology.org/documentation
423	CURATION	format_property_missing	http://edamontology.org/format_1248	'EMBL feature location'	is missing mandatory format property: http://edamontology.org/documentation
424	CURATION	format_property_missing	http://edamontology.org/format_1295	'quicktandem'	is missing mandatory format property: http://edamontology.org/documentation
425	CURATION	format_property_missing	http://edamontology.org/format_1296	'Sanger inverted repeats'	is missing mandatory format property: http://edamontology.org/documentation
426	CURATION	format_property_missing	http://edamontology.org/format_1297	'EMBOSS repeat'	is missing mandatory format property: http://edamontology.org/documentation
427	CURATION	format_property_missing	http://edamontology.org/format_1316	'est2genome format'	is missing mandatory format property: http://edamontology.org/documentation
428	CURATION	format_property_missing	http://edamontology.org/format_1318	'restrict format'	is missing mandatory format property: http://edamontology.org/documentation
429	CURATION	format_property_missing	http://edamontology.org/format_1319	'restover format'	is missing mandatory format property: http://edamontology.org/documentation
430	CURATION	format_property_missing	http://edamontology.org/format_1320	'REBASE restriction sites'	is missing mandatory format property: http://edamontology.org/documentation
431	CURATION	format_property_missing	http://edamontology.org/format_1332	'FASTA search results format'	is missing mandatory format property: http://edamontology.org/documentation
432	CURATION	format_property_missing	http://edamontology.org/format_1333	'BLAST results'	is missing mandatory format property: http://edamontology.org/documentation
433	CURATION	format_property_missing	http://edamontology.org/format_1334	'mspcrunch'	is missing mandatory format property: http://edamontology.org/documentation
434	CURATION	format_property_missing	http://edamontology.org/format_1335	'Smith-Waterman format'	is missing mandatory format property: http://edamontology.org/documentation
435	CURATION	format_property_missing	http://edamontology.org/format_1336	'dhf'	is missing mandatory format property: http://edamontology.org/documentation
436	CURATION	format_property_missing	http://edamontology.org/format_1337	'lhf'	is missing mandatory format property: http://edamontology.org/documentation
437	CURATION	format_property_missing	http://edamontology.org/format_1341	'InterPro hits format'	is missing mandatory format property: http://edamontology.org/documentation
438	CURATION	format_property_missing	http://edamontology.org/format_1342	'InterPro protein view report format'	is missing mandatory format property: http://edamontology.org/documentation
439	CURATION	format_property_missing	http://edamontology.org/format_1343	'InterPro match table format'	is missing mandatory format property: http://edamontology.org/documentation
440	CURATION	format_property_missing	http://edamontology.org/format_1349	'HMMER Dirichlet prior'	is missing mandatory format property: http://edamontology.org/documentation
441	CURATION	format_property_missing	http://edamontology.org/format_1350	'MEME Dirichlet prior'	is missing mandatory format property: http://edamontology.org/documentation
442	CURATION	format_property_missing	http://edamontology.org/format_1351	'HMMER emission and transition'	is missing mandatory format property: http://edamontology.org/documentation
443	CURATION	format_property_missing	http://edamontology.org/format_1356	'prosite-pattern'	is missing mandatory format property: http://edamontology.org/documentation
444	CURATION	format_property_missing	http://edamontology.org/format_1357	'EMBOSS sequence pattern'	is missing mandatory format property: http://edamontology.org/documentation
445	CURATION	format_property_missing	http://edamontology.org/format_1360	'meme-motif'	is missing mandatory format property: http://edamontology.org/documentation
446	CURATION	format_property_missing	http://edamontology.org/format_1366	'prosite-profile'	is missing mandatory format property: http://edamontology.org/documentation
447	CURATION	format_property_missing	http://edamontology.org/format_1367	'JASPAR format'	is missing mandatory format property: http://edamontology.org/documentation
448	CURATION	format_property_missing	http://edamontology.org/format_1369	'MEME background Markov model'	is missing mandatory format property: http://edamontology.org/documentation
449	CURATION	format_property_missing	http://edamontology.org/format_1370	'HMMER format'	is missing mandatory format property: http://edamontology.org/documentation
450	CURATION	format_property_missing	http://edamontology.org/format_1391	'HMMER-aln'	is missing mandatory format property: http://edamontology.org/documentation
451	CURATION	format_property_missing	http://edamontology.org/format_1392	'DIALIGN format'	is missing mandatory format property: http://edamontology.org/documentation
452	CURATION	format_property_missing	http://edamontology.org/format_1393	'daf'	is missing mandatory format property: http://edamontology.org/documentation
453	CURATION	format_property_missing	http://edamontology.org/format_1419	'Sequence-MEME profile alignment'	is missing mandatory format property: http://edamontology.org/documentation
454	CURATION	format_property_missing	http://edamontology.org/format_1421	'HMMER profile alignment (sequences versus HMMs)'	is missing mandatory format property: http://edamontology.org/documentation
455	CURATION	format_property_missing	http://edamontology.org/format_1422	'HMMER profile alignment (HMM versus sequences)'	is missing mandatory format property: http://edamontology.org/documentation
456	CURATION	format_property_missing	http://edamontology.org/format_1423	'Phylip distance matrix'	is missing mandatory format property: http://edamontology.org/documentation
457	CURATION	format_property_missing	http://edamontology.org/format_1424	'ClustalW dendrogram'	is missing mandatory format property: http://edamontology.org/documentation
458	CURATION	format_property_missing	http://edamontology.org/format_1425	'Phylip tree raw'	is missing mandatory format property: http://edamontology.org/documentation
459	CURATION	format_property_missing	http://edamontology.org/format_1430	'Phylip continuous quantitative characters'	is missing mandatory format property: http://edamontology.org/documentation
460	CURATION	format_property_missing	http://edamontology.org/format_1432	'Phylip character frequencies format'	is missing mandatory format property: http://edamontology.org/documentation
461	CURATION	format_property_missing	http://edamontology.org/format_1433	'Phylip discrete states format'	is missing mandatory format property: http://edamontology.org/documentation
462	CURATION	format_property_missing	http://edamontology.org/format_1434	'Phylip cliques format'	is missing mandatory format property: http://edamontology.org/documentation
463	CURATION	format_property_missing	http://edamontology.org/format_1435	'Phylip tree format'	is missing mandatory format property: http://edamontology.org/documentation
464	CURATION	format_property_missing	http://edamontology.org/format_1436	'TreeBASE format'	is missing mandatory format property: http://edamontology.org/documentation
465	CURATION	format_property_missing	http://edamontology.org/format_1437	'TreeFam format'	is missing mandatory format property: http://edamontology.org/documentation
466	CURATION	format_property_missing	http://edamontology.org/format_1445	'Phylip tree distance format'	is missing mandatory format property: http://edamontology.org/documentation
467	CURATION	format_property_missing	http://edamontology.org/format_1454	'dssp'	is missing mandatory format property: http://edamontology.org/documentation
468	CURATION	format_property_missing	http://edamontology.org/format_1455	'hssp'	is missing mandatory format property: http://edamontology.org/documentation
469	CURATION	format_property_missing	http://edamontology.org/format_1457	'Dot-bracket format'	is missing mandatory format property: http://edamontology.org/documentation
470	CURATION	format_property_missing	http://edamontology.org/format_1458	'Vienna local RNA secondary structure format'	is missing mandatory format property: http://edamontology.org/documentation
471	CURATION	format_property_missing	http://edamontology.org/format_1475	'PDB database entry format'	is missing mandatory format property: http://edamontology.org/documentation
472	CURATION	format_property_missing	http://edamontology.org/format_1476	'PDB'	is missing mandatory format property: http://edamontology.org/documentation
473	CURATION	format_property_missing	http://edamontology.org/format_1477	'mmCIF'	is missing mandatory format property: http://edamontology.org/documentation
474	CURATION	format_property_missing	http://edamontology.org/format_1478	'PDBML'	is missing mandatory format property: http://edamontology.org/documentation
475	CURATION	format_property_missing	http://edamontology.org/format_1504	'aaindex'	is missing mandatory format property: http://edamontology.org/documentation
476	CURATION	format_property_missing	http://edamontology.org/format_1551	'Pcons report format'	is missing mandatory format property: http://edamontology.org/documentation
477	CURATION	format_property_missing	http://edamontology.org/format_1552	'ProQ report format'	is missing mandatory format property: http://edamontology.org/documentation
478	CURATION	format_property_missing	http://edamontology.org/format_1582	'findkm'	is missing mandatory format property: http://edamontology.org/documentation
479	CURATION	format_property_missing	http://edamontology.org/format_1627	'Primer3 primer'	is missing mandatory format property: http://edamontology.org/documentation
480	CURATION	format_property_missing	http://edamontology.org/format_1628	'ABI'	is missing mandatory format property: http://edamontology.org/documentation
481	CURATION	format_property_missing	http://edamontology.org/format_1629	'mira'	is missing mandatory format property: http://edamontology.org/documentation
482	CURATION	format_property_missing	http://edamontology.org/format_1637	'dat'	is missing mandatory format property: http://edamontology.org/documentation
483	CURATION	format_property_missing	http://edamontology.org/format_1638	'cel'	is missing mandatory format property: http://edamontology.org/documentation
484	CURATION	format_property_missing	http://edamontology.org/format_1639	'affymetrix'	is missing mandatory format property: http://edamontology.org/documentation
485	CURATION	format_property_missing	http://edamontology.org/format_1641	'affymetrix-exp'	is missing mandatory format property: http://edamontology.org/documentation
486	CURATION	format_property_missing	http://edamontology.org/format_1665	'Taverna workflow format'	is missing mandatory format property: http://edamontology.org/documentation
487	CURATION	format_property_missing	http://edamontology.org/format_1705	'HET group dictionary entry format'	is missing mandatory format property: http://edamontology.org/documentation
488	CURATION	format_property_missing	http://edamontology.org/format_1734	'PubMed citation'	is missing mandatory format property: http://edamontology.org/documentation
489	CURATION	format_property_missing	http://edamontology.org/format_1735	'Medline Display Format'	is missing mandatory format property: http://edamontology.org/documentation
490	CURATION	format_property_missing	http://edamontology.org/format_1736	'CiteXplore-core'	is missing mandatory format property: http://edamontology.org/documentation
491	CURATION	format_property_missing	http://edamontology.org/format_1737	'CiteXplore-all'	is missing mandatory format property: http://edamontology.org/documentation
492	CURATION	format_property_missing	http://edamontology.org/format_1739	'pmc'	is missing mandatory format property: http://edamontology.org/documentation
493	CURATION	format_property_missing	http://edamontology.org/format_1740	'iHOP format'	is missing mandatory format property: http://edamontology.org/documentation
494	CURATION	format_property_missing	http://edamontology.org/format_1741	'OSCAR format'	is missing mandatory format property: http://edamontology.org/documentation
495	CURATION	format_property_missing	http://edamontology.org/format_1861	'PlasMapper TextMap'	is missing mandatory format property: http://edamontology.org/documentation
496	CURATION	format_property_missing	http://edamontology.org/format_1910	'newick'	is missing mandatory format property: http://edamontology.org/documentation
497	CURATION	format_property_missing	http://edamontology.org/format_1911	'TreeCon format'	is missing mandatory format property: http://edamontology.org/documentation
498	CURATION	format_property_missing	http://edamontology.org/format_1912	'Nexus format'	is missing mandatory format property: http://edamontology.org/documentation
499	CURATION	format_property_missing	http://edamontology.org/format_1919	'Sequence record format'	is missing mandatory format property: http://edamontology.org/documentation
500	CURATION	format_property_missing	http://edamontology.org/format_1920	'Sequence feature annotation format'	is missing mandatory format property: http://edamontology.org/documentation
501	CURATION	format_property_missing	http://edamontology.org/format_1921	'Alignment format'	is missing mandatory format property: http://edamontology.org/documentation
502	CURATION	format_property_missing	http://edamontology.org/format_1923	'acedb'	is missing mandatory format property: http://edamontology.org/documentation
503	CURATION	format_property_missing	http://edamontology.org/format_1925	'codata'	is missing mandatory format property: http://edamontology.org/documentation
504	CURATION	format_property_missing	http://edamontology.org/format_1926	'dbid'	is missing mandatory format property: http://edamontology.org/documentation
505	CURATION	format_property_missing	http://edamontology.org/format_1927	'EMBL format'	is missing mandatory format property: http://edamontology.org/documentation
506	CURATION	format_property_missing	http://edamontology.org/format_1928	'Staden experiment format'	is missing mandatory format property: http://edamontology.org/documentation
507	CURATION	format_property_missing	http://edamontology.org/format_1929	'FASTA'	is missing mandatory format property: http://edamontology.org/documentation
508	CURATION	format_property_missing	http://edamontology.org/format_1930	'FASTQ'	is missing mandatory format property: http://edamontology.org/documentation
509	CURATION	format_property_missing	http://edamontology.org/format_1931	'FASTQ-illumina'	is missing mandatory format property: http://edamontology.org/documentation
510	CURATION	format_property_missing	http://edamontology.org/format_1932	'FASTQ-sanger'	is missing mandatory format property: http://edamontology.org/documentation
511	CURATION	format_property_missing	http://edamontology.org/format_1933	'FASTQ-solexa'	is missing mandatory format property: http://edamontology.org/documentation
512	CURATION	format_property_missing	http://edamontology.org/format_1934	'fitch program'	is missing mandatory format property: http://edamontology.org/documentation
513	CURATION	format_property_missing	http://edamontology.org/format_1935	'GCG'	is missing mandatory format property: http://edamontology.org/documentation
514	CURATION	format_property_missing	http://edamontology.org/format_1936	'GenBank format'	is missing mandatory format property: http://edamontology.org/documentation
515	CURATION	format_property_missing	http://edamontology.org/format_1937	'genpept'	is missing mandatory format property: http://edamontology.org/documentation
516	CURATION	format_property_missing	http://edamontology.org/format_1938	'GFF2-seq'	is missing mandatory format property: http://edamontology.org/documentation
517	CURATION	format_property_missing	http://edamontology.org/format_1939	'GFF3-seq'	is missing mandatory format property: http://edamontology.org/documentation
518	CURATION	format_property_missing	http://edamontology.org/format_1940	'giFASTA format'	is missing mandatory format property: http://edamontology.org/documentation
519	CURATION	format_property_missing	http://edamontology.org/format_1941	'hennig86'	is missing mandatory format property: http://edamontology.org/documentation
520	CURATION	format_property_missing	http://edamontology.org/format_1942	'ig'	is missing mandatory format property: http://edamontology.org/documentation
521	CURATION	format_property_missing	http://edamontology.org/format_1943	'igstrict'	is missing mandatory format property: http://edamontology.org/documentation
522	CURATION	format_property_missing	http://edamontology.org/format_1944	'jackknifer'	is missing mandatory format property: http://edamontology.org/documentation
523	CURATION	format_property_missing	http://edamontology.org/format_1945	'mase format'	is missing mandatory format property: http://edamontology.org/documentation
524	CURATION	format_property_missing	http://edamontology.org/format_1946	'mega-seq'	is missing mandatory format property: http://edamontology.org/documentation
525	CURATION	format_property_missing	http://edamontology.org/format_1947	'GCG MSF'	is missing mandatory format property: http://edamontology.org/documentation
526	CURATION	format_property_missing	http://edamontology.org/format_1948	'nbrf/pir'	is missing mandatory format property: http://edamontology.org/documentation
527	CURATION	format_property_missing	http://edamontology.org/format_1949	'nexus-seq'	is missing mandatory format property: http://edamontology.org/documentation
528	CURATION	format_property_missing	http://edamontology.org/format_1950	'pdbatom'	is missing mandatory format property: http://edamontology.org/documentation
529	CURATION	format_property_missing	http://edamontology.org/format_1951	'pdbatomnuc'	is missing mandatory format property: http://edamontology.org/documentation
530	CURATION	format_property_missing	http://edamontology.org/format_1952	'pdbseqresnuc'	is missing mandatory format property: http://edamontology.org/documentation
531	CURATION	format_property_missing	http://edamontology.org/format_1953	'pdbseqres'	is missing mandatory format property: http://edamontology.org/documentation
532	CURATION	format_property_missing	http://edamontology.org/format_1954	'Pearson format'	is missing mandatory format property: http://edamontology.org/documentation
533	CURATION	format_property_missing	http://edamontology.org/format_1957	'raw'	is missing mandatory format property: http://edamontology.org/documentation
534	CURATION	format_property_missing	http://edamontology.org/format_1958	'refseqp'	is missing mandatory format property: http://edamontology.org/documentation
535	CURATION	format_property_missing	http://edamontology.org/format_1962	'strider format'	is missing mandatory format property: http://edamontology.org/documentation
536	CURATION	format_property_missing	http://edamontology.org/format_1963	'UniProtKB format'	is missing mandatory format property: http://edamontology.org/documentation
537	CURATION	format_property_missing	http://edamontology.org/format_1964	'plain text format (unformatted)'	is missing mandatory format property: http://edamontology.org/documentation
538	CURATION	format_property_missing	http://edamontology.org/format_1966	'ASN.1 sequence format'	is missing mandatory format property: http://edamontology.org/documentation
539	CURATION	format_property_missing	http://edamontology.org/format_1967	'DAS format'	is missing mandatory format property: http://edamontology.org/documentation
540	CURATION	format_property_missing	http://edamontology.org/format_1968	'dasdna'	is missing mandatory format property: http://edamontology.org/documentation
541	CURATION	format_property_missing	http://edamontology.org/format_1969	'debug-seq'	is missing mandatory format property: http://edamontology.org/documentation
542	CURATION	format_property_missing	http://edamontology.org/format_1970	'jackknifernon'	is missing mandatory format property: http://edamontology.org/documentation
543	CURATION	format_property_missing	http://edamontology.org/format_1972	'NCBI format'	is missing mandatory format property: http://edamontology.org/documentation
544	CURATION	format_property_missing	http://edamontology.org/format_1973	'nexusnon'	is missing mandatory format property: http://edamontology.org/documentation
545	CURATION	format_property_missing	http://edamontology.org/format_1978	'DASGFF'	is missing mandatory format property: http://edamontology.org/documentation
546	CURATION	format_property_missing	http://edamontology.org/format_1979	'debug-feat'	is missing mandatory format property: http://edamontology.org/documentation
547	CURATION	format_property_missing	http://edamontology.org/format_1982	'ClustalW format'	is missing mandatory format property: http://edamontology.org/documentation
548	CURATION	format_property_missing	http://edamontology.org/format_1983	'debug'	is missing mandatory format property: http://edamontology.org/documentation
549	CURATION	format_property_missing	http://edamontology.org/format_1984	'FASTA-aln'	is missing mandatory format property: http://edamontology.org/documentation
550	CURATION	format_property_missing	http://edamontology.org/format_1985	'markx0'	is missing mandatory format property: http://edamontology.org/documentation
551	CURATION	format_property_missing	http://edamontology.org/format_1986	'markx1'	is missing mandatory format property: http://edamontology.org/documentation
552	CURATION	format_property_missing	http://edamontology.org/format_1987	'markx10'	is missing mandatory format property: http://edamontology.org/documentation
553	CURATION	format_property_missing	http://edamontology.org/format_1988	'markx2'	is missing mandatory format property: http://edamontology.org/documentation
554	CURATION	format_property_missing	http://edamontology.org/format_1989	'markx3'	is missing mandatory format property: http://edamontology.org/documentation
555	CURATION	format_property_missing	http://edamontology.org/format_1990	'match'	is missing mandatory format property: http://edamontology.org/documentation
556	CURATION	format_property_missing	http://edamontology.org/format_1991	'mega'	is missing mandatory format property: http://edamontology.org/documentation
557	CURATION	format_property_missing	http://edamontology.org/format_1992	'meganon'	is missing mandatory format property: http://edamontology.org/documentation
558	CURATION	format_property_missing	http://edamontology.org/format_1996	'pair'	is missing mandatory format property: http://edamontology.org/documentation
559	CURATION	format_property_missing	http://edamontology.org/format_1999	'scores format'	is missing mandatory format property: http://edamontology.org/documentation
560	CURATION	format_property_missing	http://edamontology.org/format_2000	'selex'	is missing mandatory format property: http://edamontology.org/documentation
561	CURATION	format_property_missing	http://edamontology.org/format_2001	'EMBOSS simple format'	is missing mandatory format property: http://edamontology.org/documentation
562	CURATION	format_property_missing	http://edamontology.org/format_2002	'srs format'	is missing mandatory format property: http://edamontology.org/documentation
563	CURATION	format_property_missing	http://edamontology.org/format_2003	'srspair'	is missing mandatory format property: http://edamontology.org/documentation
564	CURATION	format_property_missing	http://edamontology.org/format_2004	'T-Coffee format'	is missing mandatory format property: http://edamontology.org/documentation
565	CURATION	format_property_missing	http://edamontology.org/format_2005	'TreeCon-seq'	is missing mandatory format property: http://edamontology.org/documentation
566	CURATION	format_property_missing	http://edamontology.org/format_2006	'Phylogenetic tree format'	is missing mandatory format property: http://edamontology.org/documentation
567	CURATION	format_property_missing	http://edamontology.org/format_2013	'Biological pathway or network format'	is missing mandatory format property: http://edamontology.org/documentation
568	CURATION	format_property_missing	http://edamontology.org/format_2014	'Sequence-profile alignment format'	is missing mandatory format property: http://edamontology.org/documentation
569	CURATION	format_property_missing	http://edamontology.org/format_2017	'Amino acid index format'	is missing mandatory format property: http://edamontology.org/documentation
570	CURATION	format_property_missing	http://edamontology.org/format_2020	'Article format'	is missing mandatory format property: http://edamontology.org/documentation
571	CURATION	format_property_missing	http://edamontology.org/format_2021	'Text mining report format'	is missing mandatory format property: http://edamontology.org/documentation
572	CURATION	format_property_missing	http://edamontology.org/format_2027	'Enzyme kinetics report format'	is missing mandatory format property: http://edamontology.org/documentation
573	CURATION	format_property_missing	http://edamontology.org/format_2030	'Chemical data format'	is missing mandatory format property: http://edamontology.org/documentation
574	CURATION	format_property_missing	http://edamontology.org/format_2031	'Gene annotation format'	is missing mandatory format property: http://edamontology.org/documentation
575	CURATION	format_property_missing	http://edamontology.org/format_2032	'Workflow format'	is missing mandatory format property: http://edamontology.org/documentation
576	CURATION	format_property_missing	http://edamontology.org/format_2033	'Tertiary structure format'	is missing mandatory format property: http://edamontology.org/documentation
577	CURATION	format_property_missing	http://edamontology.org/format_2035	'Chemical formula format'	is missing mandatory format property: http://edamontology.org/documentation
578	CURATION	format_property_missing	http://edamontology.org/format_2036	'Phylogenetic character data format'	is missing mandatory format property: http://edamontology.org/documentation
579	CURATION	format_property_missing	http://edamontology.org/format_2037	'Phylogenetic continuous quantitative character format'	is missing mandatory format property: http://edamontology.org/documentation
580	CURATION	format_property_missing	http://edamontology.org/format_2038	'Phylogenetic discrete states format'	is missing mandatory format property: http://edamontology.org/documentation
581	CURATION	format_property_missing	http://edamontology.org/format_2039	'Phylogenetic tree report (cliques) format'	is missing mandatory format property: http://edamontology.org/documentation
582	CURATION	format_property_missing	http://edamontology.org/format_2040	'Phylogenetic tree report (invariants) format'	is missing mandatory format property: http://edamontology.org/documentation
583	CURATION	format_property_missing	http://edamontology.org/format_2049	'Phylogenetic tree report (tree distances) format'	is missing mandatory format property: http://edamontology.org/documentation
584	CURATION	format_property_missing	http://edamontology.org/format_2052	'Protein family report format'	is missing mandatory format property: http://edamontology.org/documentation
585	CURATION	format_property_missing	http://edamontology.org/format_2054	'Protein interaction format'	is missing mandatory format property: http://edamontology.org/documentation
586	CURATION	format_property_missing	http://edamontology.org/format_2055	'Sequence assembly format'	is missing mandatory format property: http://edamontology.org/documentation
587	CURATION	format_property_missing	http://edamontology.org/format_2056	'Microarray experiment data format'	is missing mandatory format property: http://edamontology.org/documentation
588	CURATION	format_property_missing	http://edamontology.org/format_2057	'Sequence trace format'	is missing mandatory format property: http://edamontology.org/documentation
589	CURATION	format_property_missing	http://edamontology.org/format_2058	'Gene expression report format'	is missing mandatory format property: http://edamontology.org/documentation
590	CURATION	format_property_missing	http://edamontology.org/format_2060	'Map format'	is missing mandatory format property: http://edamontology.org/documentation
591	CURATION	format_property_missing	http://edamontology.org/format_2061	'Nucleic acid features (primers) format'	is missing mandatory format property: http://edamontology.org/documentation
592	CURATION	format_property_missing	http://edamontology.org/format_2062	'Protein report format'	is missing mandatory format property: http://edamontology.org/documentation
593	CURATION	format_property_missing	http://edamontology.org/format_2064	'3D-1D scoring matrix format'	is missing mandatory format property: http://edamontology.org/documentation
594	CURATION	format_property_missing	http://edamontology.org/format_2065	'Protein structure report (quality evaluation) format'	is missing mandatory format property: http://edamontology.org/documentation
595	CURATION	format_property_missing	http://edamontology.org/format_2066	'Database hits (sequence) format'	is missing mandatory format property: http://edamontology.org/documentation
596	CURATION	format_property_missing	http://edamontology.org/format_2067	'Sequence distance matrix format'	is missing mandatory format property: http://edamontology.org/documentation
597	CURATION	format_property_missing	http://edamontology.org/format_2068	'Sequence motif format'	is missing mandatory format property: http://edamontology.org/documentation
598	CURATION	format_property_missing	http://edamontology.org/format_2069	'Sequence profile format'	is missing mandatory format property: http://edamontology.org/documentation
599	CURATION	format_property_missing	http://edamontology.org/format_2072	'Hidden Markov model format'	is missing mandatory format property: http://edamontology.org/documentation
600	CURATION	format_property_missing	http://edamontology.org/format_2074	'Dirichlet distribution format'	is missing mandatory format property: http://edamontology.org/documentation
601	CURATION	format_property_missing	http://edamontology.org/format_2075	'HMM emission and transition counts format'	is missing mandatory format property: http://edamontology.org/documentation
602	CURATION	format_property_missing	http://edamontology.org/format_2076	'RNA secondary structure format'	is missing mandatory format property: http://edamontology.org/documentation
603	CURATION	format_property_missing	http://edamontology.org/format_2077	'Protein secondary structure format'	is missing mandatory format property: http://edamontology.org/documentation
604	CURATION	format_property_missing	http://edamontology.org/format_2078	'Sequence range format'	is missing mandatory format property: http://edamontology.org/documentation
605	CURATION	format_property_missing	http://edamontology.org/format_2094	'pure'	is missing mandatory format property: http://edamontology.org/documentation
606	CURATION	format_property_missing	http://edamontology.org/format_2095	'unpure'	is missing mandatory format property: http://edamontology.org/documentation
607	CURATION	format_property_missing	http://edamontology.org/format_2096	'unambiguous sequence'	is missing mandatory format property: http://edamontology.org/documentation
608	CURATION	format_property_missing	http://edamontology.org/format_2097	'ambiguous'	is missing mandatory format property: http://edamontology.org/documentation
609	CURATION	format_property_missing	http://edamontology.org/format_2155	'Sequence features (repeats) format'	is missing mandatory format property: http://edamontology.org/documentation
610	CURATION	format_property_missing	http://edamontology.org/format_2158	'Nucleic acid features (restriction sites) format'	is missing mandatory format property: http://edamontology.org/documentation
611	CURATION	format_property_missing	http://edamontology.org/format_2170	'Sequence cluster format'	is missing mandatory format property: http://edamontology.org/documentation
612	CURATION	format_property_missing	http://edamontology.org/format_2171	'Sequence cluster format (protein)'	is missing mandatory format property: http://edamontology.org/documentation
613	CURATION	format_property_missing	http://edamontology.org/format_2172	'Sequence cluster format (nucleic acid)'	is missing mandatory format property: http://edamontology.org/documentation
614	CURATION	format_property_missing	http://edamontology.org/format_2181	'EMBL-like (text)'	is missing mandatory format property: http://edamontology.org/documentation
615	CURATION	format_property_missing	http://edamontology.org/format_2182	'FASTQ-like format (text)'	is missing mandatory format property: http://edamontology.org/documentation
616	CURATION	format_property_missing	http://edamontology.org/format_2186	'geneseq'	is missing mandatory format property: http://edamontology.org/documentation
617	CURATION	format_property_missing	http://edamontology.org/format_2187	'UniProt-like (text)'	is missing mandatory format property: http://edamontology.org/documentation
618	CURATION	format_property_missing	http://edamontology.org/format_2194	'medline'	is missing mandatory format property: http://edamontology.org/documentation
619	CURATION	format_property_missing	http://edamontology.org/format_2195	'Ontology format'	is missing mandatory format property: http://edamontology.org/documentation
620	CURATION	format_property_missing	http://edamontology.org/format_2196	'OBO format'	is missing mandatory format property: http://edamontology.org/documentation
621	CURATION	format_property_missing	http://edamontology.org/format_2197	'OWL format'	is missing mandatory format property: http://edamontology.org/documentation
622	CURATION	format_property_missing	http://edamontology.org/format_2200	'FASTA-like (text)'	is missing mandatory format property: http://edamontology.org/documentation
623	CURATION	format_property_missing	http://edamontology.org/format_2204	'EMBL format (XML)'	is missing mandatory format property: http://edamontology.org/documentation
624	CURATION	format_property_missing	http://edamontology.org/format_2205	'GenBank-like format (text)'	is missing mandatory format property: http://edamontology.org/documentation
625	CURATION	format_property_missing	http://edamontology.org/format_2206	'Sequence feature table format (text)'	is missing mandatory format property: http://edamontology.org/documentation
626	CURATION	format_property_missing	http://edamontology.org/format_2304	'STRING entry format (XML)'	is missing mandatory format property: http://edamontology.org/documentation
627	CURATION	format_property_missing	http://edamontology.org/format_2305	'GFF'	is missing mandatory format property: http://edamontology.org/documentation
628	CURATION	format_property_missing	http://edamontology.org/format_2310	'FASTA-HTML'	is missing mandatory format property: http://edamontology.org/documentation
629	CURATION	format_property_missing	http://edamontology.org/format_2311	'EMBL-HTML'	is missing mandatory format property: http://edamontology.org/documentation
630	CURATION	format_property_missing	http://edamontology.org/format_2330	'Textual format'	is missing mandatory format property: http://edamontology.org/documentation
631	CURATION	format_property_missing	http://edamontology.org/format_2331	'HTML'	is missing mandatory format property: http://edamontology.org/documentation
632	CURATION	format_property_missing	http://edamontology.org/format_2332	'XML'	is missing mandatory format property: http://edamontology.org/documentation
